iter	Passed	Remaining
524	201559	3637672
525	201963	3637651
526	202322	3636812
527	202677	3635914
528	203086	3635976
529	203435	3634977
530	203786	3634004
531	204182	3633829
532	204561	3633370
533	204948	3633042
534	205347	3632921
535	205700	3631993
536	206051	3631034
537	206410	3630216
538	206796	3629866
539	207180	3629490
540	207512	3628202
541	207898	3627866
542	208278	3627428
543	208652	3626867
544	208987	3625644
545	209375	3625344
546	209781	3625342
547	210178	3625188
548	210550	3624620
549	210894	3623548
550	211240	3622522
551	211573	3621282
552	211996	3621581
553	212373	3621082
554	212732	3620277
555	213150	3620495
556	213535	3620136
557	213929	3619933
558	214369	3620508
559	214726	3619678
560	215119	3619460
561	215450	3618185
562	215845	3617992
563	216245	3617899
564	216621	3617384
565	216971	3616441
566	217349	3615979
567	217785	3616460
568	218166	3616045
569	218526	3615266
570	218938	3615354
571	219319	3614940
572	219670	3614026
573	220020	3613091
574	220413	3612872
575	220801	3612554
576	221150	3611605
577	221545	3611416
578	221936	3611170
579	222339	3611102
580	222693	3610236
581	223106	3610344
582	223513	3610344
583	223842	3609081
584	224254	3609162
585	224632	3608686
586	224967	3607521
587	225336	3606922
588	225710	3606384
589	226059	3605457
590	226381	3604099
591	226783	3604011
592	227148	3603347
593	227494	3602376
594	227898	3602326
595	228273	3601816
596	228666	3601597
597	228989	3600266
598	229324	3599127
599	229685	3598399
600	230062	3597927
601	230447	3597589
602	230814	3596954
603	231255	3597471
604	231610	3596665
605	231971	3595941
606	232336	3595275
607	232682	3594331
608	233077	3594135
609	233433	3593343
610	233844	3593393
611	234168	3592112
612	234607	3592587
613	234946	3591546
614	235326	3591126
615	235666	3590089
616	236022	3589308
617	236402	3588884
618	236801	3588741
619	237183	3588353
620	237552	3587774
621	237949	3587607
622	238264	3586209
623	238608	3585243
624	239024	3585368
625	239411	3585047
626	239819	3585056
627	240155	3583980
628	240513	3583234
629	240868	3582445
630	241233	3581797
631	241631	3581653
632	242013	3581265
633	242352	3580242
634	242720	3579655
635	243081	3578948
636	243491	3578987
637	243851	3578279
638	244204	3577459
639	244638	3577833
640	245016	3577392
641	245382	3576767
642	245745	3576113
643	246103	3575373
644	246456	3574569
645	246849	3574343
646	247224	3573861
647	247583	3573155
648	248019	3573541
649	248364	3572627
650	248721	3571880
651	249102	3571488
652	249481	3571060
653	249864	3570689
654	250224	3570001
655	250588	3569358
656	250924	3568324
657	251271	3567451
658	251695	3567657
659	252023	3566513
660	252380	3565776
661	252740	3565089
662	253078	3564100
663	253425	3563223
664	253807	3562840
665	254230	3563041
666	254608	3562615
667	254972	3561975
668	255333	3561304
669	255680	3560452
670	256067	3560140
671	256443	3559675
672	256832	3559393
673	257237	3559343
674	257615	3558912
675	257986	3558381
676	258355	3557822
677	258716	3557166
678	259090	3556681
679	259500	3556685
680	259895	3556486
681	260241	3555615
682	260612	3555095
683	260979	3554514
684	261413	3554841
685	261786	3554349
686	262168	3553964
687	262529	3553300
688	262923	3553096
689	263342	3553214
690	263701	3552528
691	264107	3552481
692	264510	3552377
693	264891	3551992
694	265296	3551923
695	265660	3551300
696	266020	3550635
697	266350	3549557
698	266702	3548777
699	267107	3548713
700	267451	3547834
701	267822	3547312
702	268243	3547457
703	268668	3547643
704	269053	3547309
705	269426	3546811
706	269798	3546307
707	270170	3545790
708	270538	3545237
709	270873	3544241
710	271221	3543424
711	271559	3542481
712	271921	3541847
713	272286	3541245
714	272641	3540529
715	273015	3540048
716	273349	3539050
717	273706	3538360
718	274122	3538428
719	274485	3537816
720	274875	3537545
721	275269	3537329
722	275660	3537066
723	276016	3536371
724	276407	3536105
725	276774	3535544
726	277178	3535456
727	277563	3535125
728	277975	3535132
729	278335	3534478
730	278714	3534067
731	279074	3533414
732	279418	3532564
733	279859	3532943
734	280218	3532274
735	280543	3531183
736	280884	3530302
737	281259	3529847
738	281662	3529740
739	282040	3529311
740	282467	3529505
741	282865	3529332
742	283237	3528838
743	283643	3528773
744	284014	3528263
745	284422	3528206
746	284820	3528041
747	285212	3527785
748	285587	3527335
749	285997	3527306
750	286372	3526840
751	286735	3526237
752	287155	3526333
753	287545	3526060
754	287934	3525763
755	288313	3525357
756	288740	3525535
757	289106	3524966
758	289521	3524985
759	289913	3524739
760	290287	3524263
761	290631	3523430
762	291055	3523561
763	291485	3523765
764	291882	3523570
765	292266	3523228
766	292611	3522400
767	292978	3521845
768	293421	3522197
769	293768	3521402
770	294176	3521340
771	294544	3520804
772	294911	3520238
773	295251	3519370
774	295615	3518774
775	295985	3518257
776	296317	3517296
777	296706	3517002
778	297095	3516714
779	297489	3516483
780	297874	3516142
781	298217	3515305
782	298568	3514567
783	298941	3514090
784	299309	3513547
785	299691	3513181
786	300086	3512951
787	300495	3512904
788	300878	3512541
789	301255	3512109
790	301634	3511691
791	301982	3510922
792	302388	3510835
793	302737	3510080
794	303080	3509253
795	303458	3508833
796	303813	3508154
797	304181	3507619
798	304537	3506941
799	304912	3506488
800	305273	3505881
801	305637	3505304
802	305997	3504684
803	306394	3504486
804	306796	3504338
805	307175	3503939
806	307535	3503311
807	307958	3503406
808	308348	3503126
809	308724	3502691
810	309135	3502650
811	309534	3502462
812	309875	3501626
813	310248	3501160
814	310636	3500855
815	311011	3500398
816	311408	3500202
817	311740	3499273
818	312134	3499031
819	312514	3498636
820	312888	3498179
821	313281	3497931
822	313676	3497704
823	314061	3497366
824	314425	3496790
825	314787	3496200
826	315149	3495611
827	315501	3494899
828	315863	3494316
829	316195	3493391
830	316546	3492677
831	316931	3492335
832	317283	3491638
833	317644	3491043
834	318042	3490847
835	318371	3489902
836	318735	3489338
837	319094	3488713
